"Código","Município","UF","Nível de Aprendizagem (Português | 5º ano | 2015)","Faixa de Aprendizagem (Português | 5º ano | 2015)","Nível de Desigualdade por Raça (Português | 5º ano | 2015)","Faixa de Desigualdade por Raça (Português | 5º ano | 2015)","Nível de Aprendizagem (Matemática | 5º ano | 2015)","Faixa de Aprendizagem (Matemática | 5º ano | 2015)","Nível de Desigualdade por Raça (Matemática | 5º ano | 2015)","Faixa de Desigualdade por Raça (Matemática | 5º ano | 2015)"
"5106828","Porto Esperidião","MT","-0.84410870001643","Média","-0.711552511344701","Desigualdade alta","-1.06325346658789","Média","-0.614512399760308","Desigualdade alta"
"5106851","Porto Estrela","MT","-1.19900874673513","Médio-baixa","-0.00000889377551717385","Equidade","-1.0603759180107","Média","-0.000182827575192779","Equidade"
"5107008","Poxoréu","MT","-0.552736881721075","Médio-alta","-0.000320167141917685","Equidade","-0.705601736437008","Média","-0.41570397241109","Desigualdade"
"5107040","Primavera do Leste","MT","-0.386640659803379","Médio-alta","-0.123961235081723","Desigualdade","-0.633883805987446","Média","-0.145671548070356","Desigualdade"
"5107065","Querência","MT","-0.422080929550292","Médio-alta","-0.733799793397049","Desigualdade alta","-0.582842564255247","Médio-alta","-0.679268619691469","Desigualdade alta"
"5107107","São José dos Quatro Marcos","MT","-0.432530333481724","Médio-alta","-1.17115315697883","Desigualdade extrema","-0.589840640329845","Médio-alta","-0.733467473281889","Desigualdade alta"
"5107156","Reserva do Cabaçal","MT","-0.871056376784972","Média","-0.00366043820174118","Desigualdade","-0.760004797102323","Média","-0.00000556814372807007","Equidade"
"5107180","Ribeirão Cascalheira","MT","-0.919225612441692","Média","-0.717284191297171","Desigualdade alta","-1.15568716864667","Médio-baixa","-0.81770854017667","Desigualdade alta"
"5107198","Ribeirãozinho","MT","-0.523281712083228","Médio-alta","-1.18597705950945","Desigualdade extrema","-0.746915868420082","Média","-1.34467609115214","Desigualdade extrema"
"5107206","Rio Branco","MT","-0.468206986878476","Médio-alta","-0.690655964683464","Desigualdade alta","-0.634368322534178","Média","0.854163049989843","Situações atípicas"
"5107248","Santa Carmem","MT","-0.675554858933895","Média","-0.717483875886542","Desigualdade alta","-0.96101874906761","Média","-0.66925812866764","Desigualdade alta"
"5107263","Santo Afonso","MT","-1.10320394843059","Médio-baixa","-0.00310079310352221","Desigualdade","-1.26727331884023","Médio-baixa","-0.929321877338586","Desigualdade alta"
"5107297","São José do Povo","MT","-1.34823202785543","Médio-baixa","0.0000657530082190986","Equidade","-1.58551940122965","Baixa","-0.000668015791039702","Equidade"
"5107305","São José do Rio Claro","MT","-0.391184068003309","Médio-alta","-0.617903438139982","Desigualdade alta","-0.503916086237013","Médio-alta","-0.681834900384006","Desigualdade alta"
"5107354","São José do Xingu","MT","-1.53551902755412","Baixa","-0.835262488508081","Desigualdade alta","-1.49323048751581","Baixa","-0.00387214430068494","Desigualdade"
"5107404","São Pedro da Cipa","MT","-0.651189058591174","Média","-0.00267024216313511","Desigualdade","-0.854409449149009","Média","-0.000226357764249948","Equidade"
"5107578","Rondolândia","MT","-1.009335089971","Média","-0.642485759184105","Desigualdade alta","-1.48481300755877","Baixa","-0.00291932970366921","Desigualdade"
"5107602","Rondonópolis","MT","-0.347381269955702","Médio-alta","-0.0841803139308014","Desigualdade","-0.607547170000039","Média","-0.108051696088033","Desigualdade"
"5107701","Rosário Oeste","MT","-1.22814829905976","Médio-baixa","-0.522032966590365","Desigualdade","-1.66404955119056","Baixa","-0.00203928276895871","Desigualdade"
"5107743","Santa Cruz do Xingu","MT","-1.22381009769395","Médio-baixa","-1.03371590854117","Desigualdade extrema","-1.27047760628034","Médio-baixa","-0.656752949886115","Desigualdade alta"
"5107750","Salto do Céu","MT","-0.807969979766797","Média","-1.21988859807677","Desigualdade extrema","-1.01315086327402","Média","-0.00428519765967275","Desigualdade"
"5107768","Santa Rita do Trivelato","MT","-0.444659602722175","Médio-alta","-1.41526068089934","Desigualdade extrema","-0.482326398152043","Médio-alta","-0.00387540955950466","Desigualdade"
"5107776","Santa Terezinha","MT","-1.28222942843485","Médio-baixa","-0.621058509874417","Desigualdade alta","-2.23042448363095","Baixa","-0.0000542335718968381","Equidade"
"5107792","Santo Antônio do Leste","MT","-0.890969769677134","Média","-0.760414631368293","Desigualdade alta","-0.987274772895668","Média","-0.0031716149487526","Desigualdade"
"5107800","Santo Antônio do Leverger","MT","-1.31143823636757","Médio-baixa","0.0000118670473835853","Equidade","-1.63595657001008","Baixa","0.000449697164040271","Equidade"
"5107859","São Félix do Araguaia","MT","-1.09209779370646","Médio-baixa","-0.967328162719664","Desigualdade extrema","-1.81776309926746","Baixa","-0.0035860000852439","Desigualdade"
"5107875","Sapezal","MT","-0.377704677877207","Médio-alta","-0.346613346660605","Desigualdade","-0.59080223471028","Médio-alta","-0.320410639305916","Desigualdade"
"5107883","Serra Nova Dourada","MT","-1.65291380243584","Baixa","0.0000343775647702485","Equidade","-2.21498755635837","Baixa","-1.02899847603258","Desigualdade extrema"
"5107909","Sinop","MT","-0.367447185990881","Médio-alta","-0.121596454918999","Desigualdade","-0.59921136184477","Médio-alta","-0.106832470014014","Desigualdade"
"5107925","Sorriso","MT","-0.339442795467148","Médio-alta","-0.162159619852722","Desigualdade","-0.529720450503886","Médio-alta","-0.231453968194309","Desigualdade"
"5107941","Tabaporã","MT","-0.748570338848878","Média","-0.0809286003896232","Desigualdade","-0.925750577597005","Média","-0.645103868665146","Desigualdade alta"
"5107958","Tangará da Serra","MT","-0.365392311493737","Médio-alta","-0.196958030478944","Desigualdade","-0.585310106624044","Médio-alta","-0.137039042254596","Desigualdade"
"5108006","Tapurah","MT","-0.616027169364227","Média","-0.593033175681613","Desigualdade alta","-0.845165019608721","Média","-0.614277737733403","Desigualdade alta"
"5108055","Terra Nova do Norte","MT","-0.558697427883278","Médio-alta","-0.00054947238455564","Equidade","-0.808571803043118","Média","-0.00139931466063558","Equidade"
"5108204","Torixoréu","MT","-0.800674901212474","Média","-0.75829664922859","Desigualdade alta","-1.32238186218936","Médio-baixa","-0.000323920797850475","Equidade"
"5108303","União do Sul","MT","-0.538520165198913","Médio-alta","-0.00368897142562943","Desigualdade","-0.609963390892271","Média","-0.451044792635322","Desigualdade"
"5108352","Vale de São Domingos","MT","-1.61106008007461","Baixa","0.868378185219127","Situações atípicas","-1.85398597248541","Baixa","0.000173450824469708","Equidade"
"5108402","Várzea Grande","MT","-0.660899669367708","Média","-0.043752062632668","Desigualdade","-0.996287620889885","Média","-0.0300058463546036","Desigualdade"
"5108501","Vera","MT","-0.544410159352023","Médio-alta","-0.392930976629241","Desigualdade","-0.735970677598444","Média","-0.560811687841609","Desigualdade alta"
"5108600","Vila Rica","MT","-0.62974465604861","Média","-0.479431653538388","Desigualdade","-0.851232926761004","Média","-0.391410893909875","Desigualdade"
"5108808","Nova Guarita","MT","-0.561469042366528","Médio-alta","0.000235778883421132","Equidade","-0.839076871121682","Média","-0.828572307229186","Desigualdade alta"
"5108857","Nova Marilândia","MT","-0.481017734049529","Médio-alta","-0.00193100566496265","Desigualdade","-0.467882662200587","Médio-alta","-1.02963760554443","Desigualdade extrema"
"5108907","Nova Maringá","MT","-0.609642903905955","Média","-0.0018582094055135","Desigualdade","-0.565247738131617","Médio-alta","-0.00209559902225936","Desigualdade"
"5108956","Nova Monte Verde","MT","-0.334770560975128","Médio-alta","-0.809350286503236","Desigualdade alta","-0.463943673583344","Médio-alta","-0.80609575643899","Desigualdade alta"
"5200050","Abadia de Goiás","GO","-0.305407528505258","Médio-alta","-0.893029533710172","Desigualdade alta","-0.49202267104269","Médio-alta","-0.57811860770918","Desigualdade alta"
"5200100","Abadiânia","GO","-0.575281450122333","Médio-alta","-0.403668964822105","Desigualdade","-0.853347186721162","Média","-0.000457625059451758","Equidade"
"5200134","Acreúna","GO","-0.21093379928293","Alta","-0.326401255392083","Desigualdade","-0.234435000536162","Alta","-0.392616369063054","Desigualdade"
"5200159","Adelândia","GO","-0.846917043654546","Média","0.00158831681743525","Situações atípicas","-1.34812336792942","Médio-baixa","-0.0029308945926161","Desigualdade"
"5200175","Água Fria de Goiás","GO","-0.869089423617469","Média","-0.0000261042115511472","Equidade","-1.37073062708289","Baixa","-0.874355352945842","Desigualdade alta"
"5200209","Água Limpa","GO","-0.786658414671153","Média","-0.00229496502511928","Desigualdade","-0.712325600162662","Média","-0.00210306358341973","Desigualdade"
"5200258","Águas Lindas de Goiás","GO","-0.721850202333115","Média","-0.0380311798399038","Desigualdade","-1.08464853442781","Médio-baixa","-0.03133658035157","Desigualdade"
"5200308","Alexânia","GO","-0.600458940673958","Médio-alta","-0.201782290594802","Desigualdade","-0.920550759984524","Média","-0.281902333319294","Desigualdade"
"5200506","Aloândia","GO","-1.00814312251904","Média","-0.990865688041456","Desigualdade extrema","-0.912729749672059","Média","-1.40354636313976","Desigualdade extrema"
"5200555","Alto Horizonte","GO","-0.256590926104","Alta","-0.00337962656578924","Desigualdade","-0.418454530201914","Médio-alta","-0.00225847656854565","Desigualdade"
"5200605","Alto Paraíso de Goiás","GO","-0.886636878888553","Média","-0.00103300352881779","Equidade","-1.30277741758193","Médio-baixa","-0.793397776989378","Desigualdade alta"
"5200803","Alvorada do Norte","GO","-0.752508000102538","Média","-0.00221339577027393","Desigualdade","-0.931468874395368","Média","-0.364570444231851","Desigualdade"
"5200829","Amaralina","GO","-0.767537597751448","Média","-0.00363954538019478","Desigualdade","-1.18569064549269","Médio-baixa","0.0000465394730958728","Equidade"
"5200852","Americano do Brasil","GO","-0.37916938388433","Médio-alta","-0.742665171896416","Desigualdade alta","-0.420049292901281","Médio-alta","-0.0000550607544370851","Equidade"
"5200902","Amorinópolis","GO","-0.844491286224827","Média","-1.00587751601827","Desigualdade extrema","-0.755835504519379","Média","-0.794726299229643","Desigualdade alta"
"5201108","Anápolis","GO","-0.228886622185591","Alta","-0.0742962675303092","Desigualdade","-0.432303941288291","Médio-alta","-0.08217504573569","Desigualdade"
"5201306","Anicuns","GO","-0.167411549932649","Alta","-0.508567623314798","Desigualdade","-0.198901259798448","Alta","-0.887984898958566","Desigualdade alta"
"5201405","Aparecida de Goiânia","GO","-0.493595754222468","Médio-alta","-0.0201691119583851","Desigualdade","-0.833814690035979","Média","-0.0266350261343934","Desigualdade"
"5201454","Aparecida do Rio Doce","GO","-0.678058962169046","Média","-0.474133570940104","Desigualdade","-0.873606935540719","Média","-0.704413358740555","Desigualdade alta"
"5201504","Aporé","GO","-0.556372740958897","Médio-alta","-0.00100386350429001","Equidade","-0.527714790166328","Médio-alta","0.00354804490100945","Situações atípicas"
"5201603","Araçu","GO","-0.575898831684181","Médio-alta","-0.502102867327397","Desigualdade","-0.693129633312976","Média","-0.52538489862529","Desigualdade"
"5201702","Aragarças","GO","-0.540326058599227","Médio-alta","-0.751648518200733","Desigualdade alta","-0.81506305495601","Média","-0.59287392800255","Desigualdade alta"
"5201801","Aragoiânia","GO","-0.674697635548024","Média","1.00757912267825","Situações atípicas","-0.945467090223113","Média","-0.662477524202401","Desigualdade alta"
"5202155","Araguapaz","GO","-0.937230438256297","Média","-0.125941223646402","Desigualdade","-1.13577856847845","Médio-baixa","-0.000806030940597724","Equidade"
"5202353","Arenópolis","GO","-0.662533478398337","Média","-0.000605595198671494","Equidade","-1.02209899249285","Média","0.000466368817842059","Equidade"
"5202502","Aruanã","GO","-0.222663874070686","Alta","-0.74214108974983","Desigualdade alta","-0.397020318534768","Médio-alta","0.000179452066432516","Equidade"
"5202601","Aurilândia","GO","-0.71212675651364","Média","0.000195462990369971","Equidade","-0.911533419718868","Média","-0.000304859158145411","Equidade"
"5202809","Avelinópolis","GO","-0.625386860377458","Média","-0.692331842432692","Desigualdade alta","-0.993316431811609","Média","-0.512522230217468","Desigualdade"
"5203104","Baliza","GO","-0.931627287907147","Média","0.907286515479332","Situações atípicas","-1.25301161535352","Médio-baixa","-0.00178210005136597","Desigualdade"
"5203203","Barro Alto","GO","-0.281094280567745","Médio-alta","-0.435608637717814","Desigualdade","-0.49187246369949","Médio-alta","-0.592352379922304","Desigualdade alta"
"5203302","Bela Vista de Goiás","GO","-0.332925753806699","Médio-alta","-0.484980606330872","Desigualdade","-0.569364316213661","Médio-alta","-0.564155292519344","Desigualdade alta"
"5203401","Bom Jardim de Goiás","GO","-0.340777582382918","Médio-alta","1.07530461283369","Situações atípicas","-0.590523580410951","Médio-alta","-1.06141994382019","Desigualdade extrema"
"5203500","Bom Jesus de Goiás","GO","-0.226790035617731","Alta","-0.626915351487293","Desigualdade alta","-0.386324825819664","Médio-alta","-0.369679615149804","Desigualdade"
"5203559","Bonfinópolis","GO","-0.554406816214688","Médio-alta","-0.000519912457410946","Equidade","-0.845535551399","Média","-0.636510877879407","Desigualdade alta"
"5203575","Bonópolis","GO","-0.825398341596145","Média","-0.0000696138098013067","Equidade","-1.2249781934023","Médio-baixa","-0.000492425733654431","Equidade"
"5203609","Brazabrantes","GO","-0.5672599165344","Médio-alta","-0.000501747016067747","Equidade","-0.793512014546449","Média","-0.681168076571037","Desigualdade alta"
"5203807","Britânia","GO","-0.392465546765009","Médio-alta","-0.600880243863267","Desigualdade alta","-0.454717451621844","Médio-alta","-0.00102062113952533","Equidade"
"5203906","Buriti Alegre","GO","-0.352331941017629","Médio-alta","-0.941167707830247","Desigualdade extrema","-0.343585137861103","Médio-alta","-0.802766294136945","Desigualdade alta"
"5203939","Buriti de Goiás","GO","-0.546329130671465","Médio-alta","-0.385081629061842","Desigualdade","-0.536511204059976","Médio-alta","-0.000146355875557955","Equidade"
"5203962","Buritinópolis","GO","-0.687340938417356","Média","-0.000334727800240984","Equidade","-0.999887816119625","Média","-0.000264993275679886","Equidade"
"5204003","Cabeceiras","GO","-0.980235933388334","Média","-0.642898942347845","Desigualdade alta","-1.34620551291304","Médio-baixa","-0.545407167862264","Desigualdade"
"5204102","Cachoeira Alta","GO","-0.330765635464488","Médio-alta","-0.617456856098587","Desigualdade alta","-0.491263415906809","Médio-alta","-0.000363398540719154","Equidade"
"5204201","Cachoeira de Goiás","GO","0.644689307532782","Alta","-0.709734032030084","Desigualdade alta","0.620957680674521","Alta","-0.862451632650931","Desigualdade alta"
"5204250","Cachoeira Dourada","GO","-0.330228774642371","Médio-alta","-0.00301674650354412","Desigualdade","-0.510537885349278","Médio-alta","-0.757169079215697","Desigualdade alta"
"5204300","Caçu","GO","-0.306900287239756","Médio-alta","0.812804660465395","Situações atípicas","-0.503282437214669","Médio-alta","-0.000927240778242289","Equidade"
